Hour,GROUND_R5_Temp,GROUND_R5_Humidity,UPPER_R5_Temp,UPPER_R5_Humidity,District Heating Water Energy : HOT WATER LOOP DISTRICT HEATING,DistrictCooling:Facility : None,Electricity:Facility : None,Fans:Electricity : None,InteriorEquipment:Electricity : None,InteriorLights:Electricity : None,Pumps:Electricity : None,Water:Facility : None,Total Energy
422,21.58868151264238,54.39293012044513,18.955891206513666,46.332851758071875,494379895.1964368,137323339.26457533,104335835.59847566,8673228.299255883,76206129.37777792,17084612.28171575,2371865.6397261177,0.3495959363164626,314903580.41881305
423,21.560837584441092,56.1738232898667,18.988876245757247,48.490673600822156,477921280.87720037,119801163.94094306,103583996.83410409,8673228.299255883,75128089.03514448,17084612.28171575,2698067.2179880156,0.30496666785053084,302824811.77348524
424,21.560645390697843,56.81430236190613,18.975364938488454,49.52671793546664,473759449.65411556,111228961.97704141,109339431.43804769,8673228.299255883,78362210.0630448,19774913.4183924,2529079.6573546026,0.3495959363164626,304335568.6484333
425,21.66288756831618,55.8492655194878,19.179587058274937,46.375227354871214,462659855.71884173,100949367.18233967,130728332.1825656,8673228.299255883,93746885.8614706,26052282.314651314,2255935.7071878305,0.40910162760437124,318598073.1496261
426,21.60952344139834,56.31210901112296,19.370683833182614,44.735875958331384,450353481.67884904,107776316.49058226,153947816.880907,8673228.299255883,115076445.1502623,28419860.95108005,1778282.4803087567,0.5429894330021654,339991082.9373841
427,21.530913596101485,56.431005457079245,19.22435339949045,44.760738801049285,474883892.33424807,85925619.0982961,159708017.88199493,8673228.299255883,114684788.38251103,34697230.00583395,1652771.1943940173,0.6396861813450169,346644521.69284296
428,21.53062186321816,57.136916593207154,19.293280862246778,44.81898058856612,472736865.0995744,79119145.7244594,155383771.5059774,8673228.299255883,105914410.14066473,39181065.02230175,1615068.0437550442,0.6099333357010631,339335775.11398864
429,21.530596753418692,57.2347297727311,19.362600804439463,43.39419165899492,476086570.21732986,75744769.99127519,151061652.40043902,8673228.299255883,101602248.77013095,39181065.02230175,1605110.3087504876,0.5578658558241428,335005432.46997404
430,21.530805434093583,56.74464786055747,19.329851098034926,41.52121928610534,485630206.6429511,69090879.99714132,136542111.3164739,8673228.299255883,96065991.55618495,30213394.989366166,1589496.4716669093,0.4537308960703022,321449140.1965047
431,21.53127951171056,56.13297910308602,19.196198107871812,40.44786497625657,493822412.4526254,60641316.67986803,111227184.56882463,8673228.299255883,79749330.91590448,21245724.9564306,1558900.3972336696,0.3942252047823942,296048427.6129891
432,21.53195844645494,56.14552134061321,19.249107168965242,42.345402477461825,497480676.8449128,65548440.81396098,89765267.95287623,8673228.299255883,64510710.61825748,14968356.060171671,1612972.9751912048,0.21570813091866772,277441640.50583416
433,21.531698788427573,55.95671655438573,19.02625073103184,42.395631042848485,503452565.752567,55259667.63647914,72397290.93079373,8673228.299255883,49884138.24231657,12278055.081989996,1561869.307231281,0.059505691287907315,258634702.06047577
434,21.532237277983032,54.69963835345384,18.90685617962698,40.09210935259762,505298999.93085694,47772159.94680687,68049393.41115987,8673228.299255883,45571976.87178277,12278055.081989996,1526133.1581312267,0.029752845643953606,252406446.7037145
435,21.533369791150662,52.73813358478827,18.863555973102454,38.70230173204407,505501227.4060535,45774735.81587412,65888443.380575284,8673228.299255883,43415896.1865159,12278055.081989996,1521263.8128135127,0.007438211410988301,249647097.78788447
436,21.53217572019992,51.86495285243575,18.781756920996603,38.65814730180134,506114500.7410628,41030215.422029525,64779972.22361391,8673228.299255883,42337855.84388244,12278055.081989996,1490832.9984855813,0.007438211410988301,247161544.27797803
437,21.532834393280442,50.481801220322694,18.7427236477365,38.3906478960244,505601254.30296683,39122635.790328115,68966249.19921474,8673228.299255883,42949903.765588544,15865123.000067241,1477994.1343030806,0.029752845643953606,250540879.23031306
438,21.532416815654884,48.95540266886203,18.684432701048994,38.771296463052735,503166996.76611537,34748973.18000616,81812860.38533098,8673228.299255883,49564201.322168,22142492.054821134,1432938.709085969,0.2008317080966909,261118183.7007048
439,21.531475080168686,48.56867920353349,18.718149294021433,39.42645469922863,498194436.5203645,32677704.60768708,96978004.371768,8673228.299255883,63870836.777960315,23039258.9947167,1394680.2998350933,0.6991918726329261,273935384.7477852
440,21.68223871305374,48.383998087089736,18.80728938351895,39.36765525686726,499951115.9393643,31987331.31471961,109553203.9271794,8673228.299255883,77345033.15809168,22142492.054821134,1392450.4150107054,0.7438211410988574,286866019.6785407
441,21.686444698650394,48.61405878355422,18.8598534071657,39.65353226251981,501599328.854328,41574127.146827474,109520355.39850691,8673228.299255883,80490464.82972063,18878146.32000185,1478515.9495285347,0.7140682954549032,290578174.06555873
442,21.685248206790636,48.67078892864293,18.868085665345998,40.49011322673821,504965722.4876851,51946730.73253733,107059395.70046544,8673228.299255883,79732361.40723576,17084612.28171575,1569193.712258054,0.62480975852304,292696880.1072062
443,21.68540820346937,51.31419647558551,19.004246035677003,43.43284784711582,505831526.04812425,69133818.5779827,106890351.27995853,8673228.299255883,79440250.40567827,17084612.28171575,1692260.2933086383,0.5653040672351313,298545466.1553275
444,21.68636712231661,54.062816671202114,18.999202948433307,45.5716933209178,506528650.92952526,75871669.59327456,108006443.83416462,8673228.299255883,80518290.7483117,17084612.28171575,1730312.5048813454,0.4537308960703022,302139884.00843126
445,21.683348832429886,53.99686414624052,19.195902275750957,43.653793158367556,503693446.5111013,96496880.04102303,106426041.17800176,8673228.299255883,79247091.02574714,16647577.676767655,1858144.1762311086,0.3942252047823942,306489483.3620432
446,21.66405954121504,54.74390314466003,19.19203816155557,42.445944091936305,491139241.8907044,100645905.29405941,103800445.4409877,8673228.299255883,76206129.37777792,17084612.28171575,1836475.482238167,0.3495959363164626,301062161.1692423
447,21.644172071954955,54.63967449016689,19.19006392368127,41.686939706727834,478855572.5938443,100944599.7187708,102686831.84531337,8673228.299255883,75128089.03514448,17084612.28171575,1800902.229197278,0.30496666785053084,295953555.94951844
448,21.65474931290848,54.07758436571661,19.44176362310526,41.648173581385166,458275229.2787826,115642243.21851301,108651550.69754793,8673228.299255883,78362210.0630448,19774913.4183924,1841198.9168548477,0.3495959363164626,299957374.86331314
449,21.68628218228125,54.4211269481463,19.444518108153215,42.717384713894376,471350506.8912947,106137877.81585367,130265215.04800428,8673228.299255883,93746885.8614706,26052282.314651314,1792818.5726265216,0.40910162760437124,322761343.2837204
450,21.60911941897865,54.85514604261875,19.548905483482645,43.53838853689157,465031127.3912432,97521531.15772894,153877697.00311014,8673228.299255883,115076445.1502623,28419860.95108005,1708162.602511908,0.5429894330021654,341395249.8527675
451,21.532004031280383,55.211857063891614,19.69364822699251,44.4958602518052,462189808.0643165,114225332.24977683,160424310.72946543,8673228.299255883,114684788.38251103,34697230.00583395,2369064.0418645474,0.6396861813450169,352562690.8341632
452,21.52990598971392,55.36623065073315,19.764590060285833,44.62075965654777,464756558.64702797,86750699.47010036,156081040.48265833,8673228.299255883,105914410.14066473,39181065.02230175,2312337.0204359978,0.6099333357010631,339916793.1883678
453,21.52972925682434,55.405394849156295,19.79755169184172,43.7002787516088,469161955.2636711,63444783.66573603,151085113.28350103,8673228.299255883,101602248.77013095,39181065.02230175,1628571.1918124752,0.5578658558241428,328620692.9266367
454,21.5301924094731,55.36454723369002,19.85646461153672,42.16350101365001,472437690.0249951,79452740.92123815,136589934.76428565,8673228.299255883,96065991.55618495,30213394.989366166,1637319.9194786602,0.4537308960703022,320553411.7463634
455,21.530929699387073,55.17966828225272,19.788659708922676,41.294691299538556,487853318.34528655,78750251.13259003,111326702.4082006,8673228.299255883,79749330.91590448,21245724.9564306,1658418.236609647,0.3942252047823942,300194558.9008261
456,21.531046972071078,54.99950502837712,19.64522742220434,41.820460315643636,496355494.5120048,71301820.24676391,89788198.69031684,8673228.299255883,64510710.61825748,14968356.060171671,1635903.7126318326,0.21570813091866772,279007303.60990644
457,21.53179098065762,55.08335246641212,19.525721170054798,42.51392558162711,501484747.1497856,65523754.498613395,72457251.84110963,8673228.299255883,49884138.24231657,12278055.081989996,1621830.217547186,0.059505691287907315,261460085.7239093
458,21.532131446530812,54.3474315570042,19.420575309872845,42.31254881615005,504147696.6228885,59724373.98514857,68122964.57944542,8673228.299255883,45571976.87178277,12278055.081989996,1599704.3264167688,0.029752845643953606,256080321.44879112
459,21.532209308673586,53.131549677342655,19.44707217393638,42.60361812155664,504650543.38300675,62215921.907118164,65994472.211189225,8673228.299255883,43415896.1865159,12278055.081989996,1627292.6434274612,0.007438211410988301,254949960.64123085
460,21.532233895044243,51.55615360138008,19.431174964446818,41.16839838763694,505555951.7765726,62994234.32260175,64926588.016025126,8673228.299255883,42337855.84388244,12278055.081989996,1637448.7908968115,0.007438211410988301,254443316.71574992
461,21.531373226549352,50.99996239454557,19.281381719878752,40.34935102630997,504581713.14583284,53514089.297899194,69053878.4079364,8673228.299255883,42949903.765588544,15865123.000067241,1565623.3430247302,0.029752845643953606,255085812.55584705
462,21.53162786768279,50.17964662486523,19.367224498824744,40.35680048089694,502262709.77601093,56738425.8010026,81964528.39867598,8673228.299255883,49564201.322168,22142492.054821134,1584606.7224309754,0.2008317080966909,268298240.25768048
463,21.53115795360675,50.34657183956443,19.444633722285385,42.2460344583727,497676807.37902904,58655490.77968447,97159275.40619372,8673228.299255883,63870836.777960315,23039258.9947167,1575951.3342608195,0.6991918726329261,282603374.79243153
464,21.68324302925797,50.38166140949289,19.419307511801115,43.028353200456735,497918683.82391036,51585179.174532145,109682062.59528664,8673228.299255883,77345033.15809168,22142492.054821134,1521309.0831179367,0.7438211410988574,292850016.9281008
465,21.685536901228186,52.14711258133938,19.465855760099068,44.251084771507095,501834780.72548753,58941982.33986494,109631549.73077609,8673228.299255883,80490464.82972063,18878146.32000185,1589710.2817977082,0.7140682954549032,296557137.4192269
466,21.68479009295254,51.992475288242396,19.65360255728597,43.529612520028365,504351767.85965943,81562762.44496864,107248277.82861875,8673228.299255883,79732361.40723576,17084612.28171575,1758075.8404113573,0.62480975852304,302553121.26349473
467,21.685616760543994,54.63101680165955,19.731657074676246,45.45183496662303,504969911.7701072,118330019.33164074,107446085.42687225,8673228.299255883,79440250.40567827,17084612.28171575,2247994.4402223653,0.5653040672351313,315212729.1274549
468,21.686561107300133,57.743777054767975,19.852631982915792,45.20417069074299,502831246.48683673,90358999.92103268,108192972.01488526,8673228.299255883,80518290.7483117,17084612.28171575,1916840.6856019227,0.4537308960703022,305923054.1508417
469,21.68788854464052,59.362185525552015,19.915963854361344,44.21715265507407,482357882.18313247,117584054.22809525,106480980.98249765,8673228.299255883,79247091.02574714,16647577.676767655,1913083.9807269892,0.3942252047823942,306461626.45290685
470,21.686856206122183,57.96938862137924,20.046077411903976,41.92250304939116,456419605.41698974,132136304.82489571,103887817.21851282,8673228.299255883,76206129.37777792,17084612.28171575,1923847.2597632913,0.3495959363164626,300073120.63247466
471,21.683931746744992,56.95048133356906,20.166515537330422,40.39807082373891,438382880.5739286,141405187.6503398,102818892.01717784,8673228.299255883,75128089.03514448,17084612.28171575,1932962.4010617281,0.30496666785053084,296081581.42526734
472,21.687832387211383,55.62085343084842,20.167420875629222,38.31490673354021,443661321.3141381,136628970.49306318,108721020.66738215,8673228.299255883,78362210.0630448,19774913.4183924,1910668.886689093,0.3495959363164626,302151117.9364492
473,21.688379205830334,54.16419161083916,20.275503620534714,36.881254859745155,440742810.6941146,133251281.7967205,130341854.38142577,8673228.299255883,93746885.8614706,26052282.314651314,1869457.9060480103,0.40910162760437124,321673218.5450375
474,21.609068259237407,53.46981597738776,20.379903940148132,38.991252917036824,439036999.58109903,123729709.22810581,153958990.57570463,8673228.299255883,115076445.1502623,28419860.95108005,1789456.1751064328,0.5429894330021654,341547893.51210624
475,21.531811795781582,53.534448534825025,20.584652714886964,41.035628756325444,427106123.2626065,122805017.62160978,159810415.3887796,8673228.299255883,114684788.38251103,34697230.00583395,1755168.7011787225,0.6396861813450169,343114129.01685166
476,21.529367461648164,53.89120437946412,20.58927789247724,42.915879688184994,439140737.9051817,138420511.85850155,156317789.6977501,8673228.299255883,105914410.14066473,39181065.02230175,2549086.235527747,0.6099333357010631,348838206.28564453
477,21.52934082583199,54.55594249760208,20.60798680888853,44.878888791577744,443251094.0857363,107976374.80640039,151838767.70459414,8673228.299255883,101602248.77013095,39181065.02230175,2382225.61290558,0.5578658558241428,335581257.33530635
478,21.5292327076267,55.507571741643254,20.59509704540789,47.404267817671176,455944069.3274962,100376048.56768042,137164904.78000763,8673228.299255883,96065991.55618495,30213394.989366166,2212289.935200625,0.4537308960703022,322604944.0783998
