Hour,Generated PV Power,Generated PV Energy,,,,,
3122,0,0,,,,,
3123,0,0,,,,,
3124,0,0,,,,,
3125,0,0,,,,,
3126,0,0,,,,,
3127,10521.76,37878326.41,,,,,
3128,47563.09,171227108,,,,,
3129,133897.32,482030364.2,,,,,
3130,248539.12,894740834.2,,,,,
3131,337742.81,1215874133,,,,,
3132,382749.75,1377899101,,,,,
3133,412082.89,1483498411,,,,,
3134,419073.8,1508665683,,,,,
3135,393328.81,1415983709,,,,,
3136,335549.98,1207979926,,,,,
3137,244512.15,880243729.4,,,,,
3138,125009.67,450034811.6,,,,,
3139,28363.87,102109940.1,,,,,
3140,1415.52,5095882.387,,,,,
3141,25.22,90777.48447,,,,,
3142,0,0,,,,,
3143,0,0,,,,,
3144,0,0,,,,,
3145,0,0,,,,,
3146,0,0,,,,,
3147,0,0,,,,,
3148,0,0,,,,,
3149,0,0,,,,,
3150,0,0,,,,,
3151,11378.58,40962882.68,,,,,
3152,48434.56,174364422.9,,,,,
3153,134343.43,483636351.9,,,,,
3154,248015.15,892854541.5,,,,,
3155,337061.01,1213419625,,,,,
3156,396872.71,1428741755,,,,,
3157,426450.51,1535221849,,,,,
3158,420979.71,1515526957,,,,,
3159,399475.99,1438113568,,,,,
3160,348462.38,1254464579,,,,,
3161,253533.78,912721610.9,,,,,
3162,129312.41,465524663.9,,,,,
3163,28905.05,104058170,,,,,
3164,1352.09,4867522.4,,,,,
3165,25.32,91151.13494,,,,,
3166,0,0,,,,,
3167,0,0,,,,,
3168,0,0,,,,,
3169,0,0,,,,,
3170,0,0,,,,,
3171,0,0,,,,,
3172,0,0,,,,,
3173,0,0,,,,,
3174,0,0,,,,,
3175,10732.73,38637811.23,,,,,
3176,47250.15,170100531.4,,,,,
3177,131321,472755594.2,,,,,
3178,237483.78,854941607.7,,,,,
3179,311090.09,1119924336,,,,,
3180,362308.88,1304311985,,,,,
3181,407210.23,1465956819,,,,,
3182,425354.45,1531276006,,,,,
3183,399072.84,1436662227,,,,,
3184,334593.68,1204537249,,,,,
3185,240753.89,866714005.9,,,,,
3186,120566.01,434037642.6,,,,,
3187,26831.67,96594010.7,,,,,
3188,1330.6,4790166.496,,,,,
3189,25.34,91240.76803,,,,,
3190,0,0,,,,,
3191,0,0,,,,,
3192,0,0,,,,,
3193,0,0,,,,,
3194,0,0,,,,,
3195,0,0,,,,,
3196,0,0,,,,,
3197,0,0,,,,,
3198,0,0,,,,,
3199,16641.51,59909420.39,,,,,
3200,48071.28,173056611.4,,,,,
3201,130754.88,470717550.3,,,,,
3202,235056.42,846203094.9,,,,,
3203,320984.18,1155543056,,,,,
3204,387418.07,1394705034,,,,,
3205,423810.72,1525718593,,,,,
3206,402280.46,1448209645,,,,,
3207,373879.59,1345966530,,,,,
3208,325430.32,1171549142,,,,,
3209,231765.42,834355511.4,,,,,
3210,111935.68,402968457.5,,,,,
3211,25020,90071997.27,,,,,
3212,1332.43,4796743.578,,,,,
3213,24.1,86776.32783,,,,,
3214,0,0,,,,,
3215,0,0,,,,,
3216,0,0,,,,,
3217,0,0,,,,,
3218,0,0,,,,,
3219,0,0,,,,,
3220,0,0,,,,,
3221,0,0,,,,,
3222,0,0,,,,,
3223,16642.23,59912032.45,,,,,
3224,48193.01,173494829.7,,,,,
3225,130411.67,469482020.4,,,,,
3226,234494.4,844179832.4,,,,,
3227,307413.06,1106687002,,,,,
3228,354612.33,1276604390,,,,,
3229,387839.59,1396222518,,,,,
3230,395344.41,1423239874,,,,,
3231,361939.91,1302983673,,,,,
3232,276584.29,995703454.7,,,,,
3233,152137.8,547696063.8,,,,,
3234,59989.03,215960507.4,,,,,
3235,16128.59,58062927.96,,,,,
3236,1334.66,4804772.282,,,,,
3237,24.48,88125.49061,,,,,
3238,0,0,,,,,
3239,0,0,,,,,
3240,0,0,,,,,
3241,0,0,,,,,
3242,0,0,,,,,
3243,0,0,,,,,
3244,0,0,,,,,
3245,0,0,,,,,
3246,0,0,,,,,
3247,16465,59274008.56,,,,,
3248,47963.1,172667161.3,,,,,
3249,129455.68,466040439.3,,,,,
3250,228868.21,823925552,,,,,
3251,306389.96,1103003858,,,,,
3252,357274.96,1286189838,,,,,
3253,381204.67,1372336800,,,,,
3254,401209.18,1444353058,,,,,
3255,341285.62,1228628220,,,,,
3256,234890.4,845605429.8,,,,,
3257,143792.06,517651414.2,,,,,
3258,92582.48,333296930.3,,,,,
3259,28541.42,102749108,,,,,
3260,1736.22,6250391.1,,,,,
3261,48.74,175447.6921,,,,,
3262,0,0,,,,,
3263,0,0,,,,,
3264,0,0,,,,,
3265,0,0,,,,,
3266,0,0,,,,,
3267,0,0,,,,,
3268,0,0,,,,,
3269,0,0,,,,,
3270,0,0,,,,,
3271,23848.94,85856194.05,,,,,
3272,64491.14,232168101.2,,,,,
3273,141027.17,507697810,,,,,
3274,217144.25,781719304.5,,,,,
3275,275632.88,992278363.5,,,,,
3276,325315.71,1171136548,,,,,
3277,347778.89,1252004005,,,,,
3278,345533.48,1243920518,,,,,
3279,294755.63,1061120251,,,,,
3280,206928.66,744943183.8,,,,,
3281,150429.36,541545703.7,,,,,
3282,96156.26,346162549.9,,,,,
3283,27802.11,100087602.5,,,,,
3284,1899.28,6837414.942,,,,,
3285,49.69,178901.9692,,,,,
3286,0,0,,,,,
3287,0,0,,,,,
3288,0,0,,,,,
3289,0,0,,,,,
3290,0,0,,,,,
3291,0,0,,,,,
3292,0,0,,,,,
3293,0,0,,,,,
3294,0,0,,,,,
3295,19418.14,69905300.11,,,,,
3296,62071,223455617.3,,,,,
3297,147666.79,531600440.1,,,,,
3298,237978.26,856721749.4,,,,,
3299,285860.29,1029097033,,,,,
3300,272476.08,980913884,,,,,
3301,236416.98,851101142.1,,,,,
3302,211110.55,759997981.4,,,,,
3303,168504.11,606614791.9,,,,,
3304,134180.83,483050993,,,,,
3305,104858.3,377489869.3,,,,,
3306,60230.46,216829638,,,,,
3307,18841.9,67830851.34,,,,,
3308,2001.1,7203964.098,,,,,
3309,49.96,179864.6701,,,,,
3310,0,0,,,,,
3311,0,0,,,,,
3312,0,0,,,,,
3313,0,0,,,,,
3314,0,0,,,,,
3315,0,0,,,,,
3316,0,0,,,,,
3317,0,0,,,,,
3318,0,0,,,,,
3319,18703.2,67331529.82,,,,,
3320,49012.46,176444869.1,,,,,
3321,130550.67,469982410,,,,,
3322,240826.73,866976225.5,,,,,
3323,332984.27,1198743375,,,,,
3324,388214.37,1397571727,,,,,
3325,381837.72,1374615806,,,,,
3326,353044.87,1270961547,,,,,
3327,317213.59,1141968909,,,,,
3328,216377,778957183.4,,,,,
3329,120383.05,433378981.7,,,,,
3330,72405.7,260660517.7,,,,,
3331,22722.48,81800923.21,,,,,
3332,1819.44,6549977.853,,,,,
3333,49.88,179557.4476,,,,,
3334,0,0,,,,,
3335,0,0,,,,,
3336,0,0,,,,,
3337,0,0,,,,,
3338,0,0,,,,,
3339,0,0,,,,,
3340,0,0,,,,,
3341,0,0,,,,,
3342,0,0,,,,,
3343,16495.24,59382849.02,,,,,
3344,42490.22,152964805.9,,,,,
3345,104305.15,375498550.3,,,,,
3346,190021.94,684078997,,,,,
3347,262615.75,945416702.2,,,,,
3348,356465.39,1283275412,,,,,
3349,416664.09,1499990712,,,,,
3350,405430.06,1459548206,,,,,
3351,341290.01,1228644022,,,,,
3352,259551.89,934386819.7,,,,,
3353,170759.69,614734894,,,,,
3354,92243.86,332077894.4,,,,,
3355,24978.14,89921321.87,,,,,
3356,1720.23,6192834.981,,,,,
3357,76.6,275749.4198,,,,,
3358,0,0,,,,,
3359,0,0,,,,,
3360,0,0,,,,,
3361,0,0,,,,,
3362,0,0,,,,,
3363,0,0,,,,,
3364,0,0,,,,,
3365,0,0,,,,,
3366,0,0,,,,,
3367,18256.86,65724701.53,,,,,
3368,48701.6,175325770.5,,,,,
3369,127593.26,459335720.2,,,,,
3370,216673.03,780022894.4,,,,,
3371,283370.82,1020134946,,,,,
3372,306309.35,1102713656,,,,,
3373,278936.56,1004171614,,,,,
3374,248438.9,894380045.2,,,,,
3375,201024.08,723686703.8,,,,,
3376,151490.64,545366318.9,,,,,
3377,105931.16,381352163.6,,,,,
3378,55133.01,198478838.9,,,,,
3379,15000.44,54001570.64,,,,,
3380,1174.69,4228885.256,,,,,
3381,38.15,137348.641,,,,,
3382,0,0,,,,,
3383,0,0,,,,,
3384,0,0,,,,,
3385,0,0,,,,,
3386,0,0,,,,,
3387,0,0,,,,,
3388,0,0,,,,,
3389,0,0,,,,,
3390,0,0,,,,,
3391,16155.4,58159446.87,,,,,
3392,46371.2,166936329,,,,,
3393,97863.2,352307520.7,,,,,
3394,159037.75,572535882.7,,,,,
3395,224786.68,809232038.9,,,,,
3396,235081.1,846291951.7,,,,,
3397,223691.62,805289831,,,,,
3398,204534.79,736325231.7,,,,,
3399,168149.24,605337273.9,,,,,
3400,121829.06,438584611.7,,,,,
3401,69091.43,248729153.5,,,,,
3402,44326.46,159575251.6,,,,,
3403,15765.89,56757211.52,,,,,
3404,1682.94,6058592.012,,,,,
3405,76.58,275684.5248,,,,,
3406,0,0,,,,,
3407,0,0,,,,,
3408,0,0,,,,,
3409,0,0,,,,,
3410,0,0,,,,,
3411,0,0,,,,,
3412,0,0,,,,,
3413,0,0,,,,,
3414,0,0,,,,,
3415,19265.9,69357235.29,,,,,
3416,53286.19,191830270.2,,,,,
3417,118945.64,428204287.1,,,,,
3418,197161.25,709780513.8,,,,,
3419,230355.03,829278101,,,,,
3420,236825.28,852571021.3,,,,,
3421,232818.19,838145487,,,,,
3422,220417.37,793502538.5,,,,,
3423,206309.61,742714606.7,,,,,
3424,172148.6,619734966.2,,,,,
3425,122378.17,440561399.3,,,,,
3426,69621.2,250636320.8,,,,,
3427,20138.46,72498472.22,,,,,
3428,1817.76,6543932.692,,,,,
3429,77.22,278005.8904,,,,,
3430,0,0,,,,,
3431,0,0,,,,,
3432,0,0,,,,,
3433,0,0,,,,,
3434,0,0,,,,,
3435,0,0,,,,,
3436,0,0,,,,,
3437,0,0,,,,,
3438,0,0,,,,,
3439,15072.78,54261993.09,,,,,
3440,47358.67,170491214,,,,,
3441,116104.8,417977286.4,,,,,
3442,214480.18,772128665.1,,,,,
3443,307623.21,1107443551,,,,,
3444,382272.27,1376180181,,,,,
3445,435501.07,1567803846,,,,,
3446,447644.97,1611521905,,,,,
3447,422405.43,1520659564,,,,,
3448,361551.54,1301585540,,,,,
3449,264522.86,952282285.4,,,,,
3450,142710.81,513758898.6,,,,,
3451,34765.37,125155317,,,,,
3452,2308.37,8310130.33,,,,,
3453,115.3,415092.03,,,,,
3454,0,0,,,,,
3455,0,0,,,,,
3456,0,0,,,,,
3457,0,0,,,,,
3458,0,0,,,,,
3459,0,0,,,,,
3460,0,0,,,,,
3461,0,0,,,,,
3462,0,0,,,,,
3463,17571.87,63258746.62,,,,,
3464,51429.56,185146431.5,,,,,
3465,139453.82,502033755.9,,,,,
3466,260770.8,938774894.2,,,,,
3467,353062.87,1271026326,,,,,
3468,417817.97,1504144690,,,,,
3469,448344.25,1614039309,,,,,
3470,437613.61,1575408991,,,,,
3471,417856.67,1504284016,,,,,
3472,358976.63,1292315876,,,,,
3473,263477.24,948518073.2,,,,,
3474,142185.54,511867934.6,,,,,
3475,34734.47,125044101.1,,,,,
3476,2284.12,8222829.539,,,,,
3477,114.1,410742.9493,,,,,
3478,0,0,,,,,
3479,0,0,,,,,
3480,0,0,,,,,
3481,0,0,,,,,
3482,0,0,,,,,
3483,0,0,,,,,
3484,0,0,,,,,
3485,0,0,,,,,
3486,0,0,,,,,
3487,17205.6,61940148.12,,,,,
3488,49928.83,179743798.6,,,,,
3489,130292.66,469053574.2,,,,,
3490,234187.94,843076600.6,,,,,
3491,323717.3,1165382269,,,,,
3492,384684.26,1384863324,,,,,
3493,396468.38,1427286176,,,,,
3494,410345.97,1477245478,,,,,
3495,386972.92,1393102504,,,,,
3496,327583.58,1179300894,,,,,
3497,240704.9,866537624.6,,,,,
3498,130553.72,469993402.8,,,,,
3499,32756.71,117924149.5,,,,,
3500,2256.02,8121687.297,,,,,
3501,113.97,410289.3436,,,,,
3502,0,0,,,,,
3503,0,0,,,,,
3504,0,0,,,,,
3505,0,0,,,,,
3506,0,0,,,,,
3507,0,0,,,,,
3508,0,0,,,,,
3509,0,0,,,,,
3510,0,0,,,,,
3511,17203.31,61931919.15,,,,,
3512,53896.02,194025682.4,,,,,
3513,122903.5,442452592.4,,,,,
3514,209715.63,754976256.6,,,,,
3515,284794.09,1025258741,,,,,
3516,356794.35,1284459669,,,,,
3517,385672.78,1388422013,,,,,
3518,391174.19,1408227096,,,,,
3519,373232.28,1343636208,,,,,
3520,317761.14,1143940113,,,,,
3521,234755.9,845121257.7,,,,,
3522,132254.23,476115245.2,,,,,
3523,33612.24,121004061.3,,,,,
3524,2319.97,8351883.751,,,,,
3525,115.65,416332.1828,,,,,
3526,0,0,,,,,
3527,0,0,,,,,
3528,0,0,,,,,
3529,0,0,,,,,
3530,0,0,,,,,
3531,0,0,,,,,
3532,0,0,,,,,
3533,0,0,,,,,
3534,0,0,,,,,
3535,17443.87,62797933.71,,,,,
3536,50231.83,180834580.2,,,,,
3537,134784.27,485223384.3,,,,,
3538,243082.5,875096985.6,,,,,
3539,318844.86,1147841501,,,,,
3540,370035.12,1332126445,,,,,
3541,394479.98,1420127927,,,,,
3542,395499.68,1423798839,,,,,
3543,396601.36,1427764902,,,,,
3544,347635.77,1251488768,,,,,
3545,256368.95,922928225.8,,,,,
3546,137237.2,494053907.2,,,,,
3547,33829.74,121787047.8,,,,,
3548,2320.26,8352934.523,,,,,
3549,114.84,413437.1347,,,,,
3550,0,0,,,,,
3551,0,0,,,,,
3552,0,0,,,,,
3553,0,0,,,,,
3554,0,0,,,,,
3555,0,0,,,,,
3556,0,0,,,,,
3557,0,0,,,,,
3558,0,0,,,,,
3559,17683.89,63661998.06,,,,,
3560,50126.88,180456769.9,,,,,
3561,133459.6,480454547,,,,,
3562,243621.04,877035728.9,,,,,
3563,322041.41,1159349061,,,,,
3564,368597.55,1326951191,,,,,
3565,410599.05,1478156588,,,,,
3566,405757.96,1460728668,,,,,
3567,386351.1,1390863951,,,,,
3568,340141.19,1224508279,,,,,
3569,251545.95,905565436.9,,,,,
3570,138009.35,496833642.4,,,,,
3571,34546.97,124369092.8,,,,,
3572,2318.81,8347702.619,,,,,
3573,112.91,406482.6768,,,,,
3574,0,0,,,,,
3575,0,0,,,,,
3576,0,0,,,,,
3577,0,0,,,,,
3578,0,0,,,,,
3579,0,0,,,,,
3580,0,0,,,,,
3581,0,0,,,,,
3582,0,0,,,,,
3583,22753.45,81912419.9,,,,,
3584,71090.52,255925861.7,,,,,
3585,141499.33,509397582.9,,,,,
3586,209205.69,753140487.1,,,,,
3587,271972.09,979099534.8,,,,,
3588,340615.11,1226214383,,,,,
3589,363566.38,1308838960,,,,,
3590,329468.75,1186087497,,,,,
3591,261327.22,940777981.3,,,,,
3592,195318.63,703147069.9,,,,,
3593,141645.62,509924225.7,,,,,
3594,86023.07,309683061.7,,,,,
3595,27053.26,97391733.73,,,,,
3596,2835.35,10207260.34,,,,,
3597,147.63,531466.1221,,,,,
3598,0,0,,,,,
3599,0,0,,,,,
3600,0,0,,,,,
3601,0,0,,,,,
3602,0,0,,,,,
3603,0,0,,,,,
3604,0,0,,,,,
3605,0,0,,,,,
3606,0,0,,,,,
3607,18462.48,66464944.06,,,,,
3608,50162.09,180583522.6,,,,,
3609,133874.63,481948669.6,,,,,
3610,233577.14,840877717.4,,,,,
3611,303419.11,1092308813,,,,,
3612,363155.99,1307361575,,,,,
3613,394431.98,1419955132,,,,,
3614,386483.73,1391341412,,,,,
3615,362754.79,1305917233,,,,,
3616,319984.7,1151944911,,,,,
3617,236513.54,851448745.4,,,,,
3618,128091.11,461128012,,,,,
3619,32971.85,118698644.8,,,,,
3620,2395.68,8624456.159,,,,,
3621,113.27,407780.6807,,,,,
3622,0,0,,,,,
3623,0,0,,,,,
3624,0,0,,,,,
3625,0,0,,,,,
3626,0,0,,,,,
3627,0,0,,,,,
3628,0,0,,,,,
3629,0,0,,,,,
3630,0,0,,,,,
3631,17417.47,62702905.11,,,,,
3632,63219.38,227589762.4,,,,,
3633,136291.1,490647944.7,,,,,
3634,237135.07,853686265.7,,,,,
3635,325277.02,1170997280,,,,,
3636,383445.46,1380403642,,,,,
3637,410326.94,1477176998,,,,,
3638,405917.28,1461302204,,,,,
3639,367868.68,1324327250,,,,,
3640,300287.91,1081036478,,,,,
3641,213153.34,767352016.5,,,,,
3642,104159.38,374973751.6,,,,,
3643,25626.69,92256072.05,,,,,
3644,2505.33,9019183.368,,,,,
3645,113.79,409642.268,,,,,
3646,0,0,,,,,
3647,0,0,,,,,
3648,0,0,,,,,
3649,0,0,,,,,
3650,0,0,,,,,
3651,0,0,,,,,
3652,0,0,,,,,
3653,0,0,,,,,
3654,0,0,,,,,
3655,20434.47,73564086.27,,,,,
3656,65250.12,234900417.1,,,,,
3657,131578.27,473681774.6,,,,,
3658,215691.39,776489010.9,,,,,
3659,287708.39,1035750209,,,,,
3660,315661.85,1136382671,,,,,
3661,329071.76,1184658351,,,,,
3662,324738.43,1169058332,,,,,
3663,307838.24,1108217647,,,,,
3664,258452.85,930430272,,,,,
3665,181285.54,652627944.3,,,,,
3666,99475.83,358112988.6,,,,,
3667,26366.98,94921112.79,,,,,
3668,2240.16,8064585.846,,,,,
3669,114.31,411522.0758,,,,,
3670,0,0,,,,,
3671,0,0,,,,,
3672,0,0,,,,,
3673,0,0,,,,,
3674,0,0,,,,,
3675,0,0,,,,,
3676,0,0,,,,,
3677,0,0,,,,,
3678,0,0,,,,,
3679,15126.63,54455867.07,,,,,
3680,59958.72,215851383.9,,,,,
3681,120784.02,434822468.3,,,,,
3682,189780.73,683210633.4,,,,,
3683,243233.55,875640780.7,,,,,
3684,270636.15,974290150.6,,,,,
3685,279763.05,1007146967,,,,,
3686,262741.69,945870078.7,,,,,
3687,236650.08,851940288.1,,,,,
3688,213239.08,767660673.4,,,,,
3689,170320.82,613154957.8,,,,,
3690,90529,325904404.8,,,,,
3691,21675.53,78031915.42,,,,,
3692,2160.84,7779006.939,,,,,
3693,113.88,409972.0153,,,,,
3694,0,0,,,,,
3695,0,0,,,,,
3696,0,0,,,,,
3697,0,0,,,,,
3698,0,0,,,,,
3699,0,0,,,,,
3700,0,0,,,,,
3701,0,0,,,,,
3702,0,0,,,,,
3703,14889.25,53601309.02,,,,,
3704,64064.88,230633557,,,,,
3705,137680.53,495649897.1,,,,,
3706,218075.13,785070455.6,,,,,
3707,296952.24,1069028051,,,,,
3708,364023.78,1310485608,,,,,
3709,403455.64,1452440320,,,,,
3710,405896.31,1461226710,,,,,
3711,372524.07,1341086653,,,,,
3712,322191.52,1159889470,,,,,
3713,246581.7,887694123.6,,,,,
3714,137929.14,496544890.3,,,,,
3715,35468.11,127685207.4,,,,,
3716,2765.49,9955755.501,,,,,
3717,150.45,541606.4982,,,,,
3718,0,0,,,,,
3719,0,0,,,,,
3720,0,0,,,,,
3721,0,0,,,,,
3722,0,0,,,,,
3723,0,0,,,,,
3724,0,0,,,,,
3725,0,0,,,,,
3726,0,0,,,,,
3727,17401.53,62645507.44,,,,,
3728,61053.32,219791938.2,,,,,
3729,136609.31,491793514.5,,,,,
3730,237230.69,854030473,,,,,
3731,315094.95,1134341802,,,,,
3732,351433.64,1265161104,,,,,
3733,384750.84,1385103035,,,,,
3734,410164.8,1476593287,,,,,
3735,388010.21,1396836760,,,,,
3736,335307.47,1207106896,,,,,
3737,252826.81,910176509.3,,,,,
3738,137909.26,496473350.6,,,,,
3739,35194.6,126700562.1,,,,,
3740,2801.52,10085485.31,,,,,
3741,150.3,541089.6076,,,,,
3742,0,0,,,,,
3743,0,0,,,,,
3744,0,0,,,,,
3745,0,0,,,,,
3746,0,0,,,,,
3747,0,0,,,,,
3748,0,0,,,,,
3749,0,0,,,,,
3750,0,0,,,,,
3751,24730.46,89029671.11,,,,,
3752,52388.36,188598105.8,,,,,
3753,118596.78,426948393.5,,,,,
3754,191757.5,690327009.6,,,,,
3755,258876.66,931955990.3,,,,,
3756,326404.3,1175055462,,,,,
3757,364739.53,1313062311,,,,,
3758,392328.28,1412381796,,,,,
3759,377103.7,1357573308,,,,,
3760,329881.61,1187573784,,,,,
3761,254565.41,916435486.6,,,,,
3762,141864.42,510711899.6,,,,,
3763,36543.34,131556027.8,,,,,
3764,2812.8,10126097.62,,,,,
3765,149.88,539572.7557,,,,,
3766,0,0,,,,,
3767,0,0,,,,,
3768,0,0,,,,,
3769,0,0,,,,,
3770,0,0,,,,,
3771,0,0,,,,,
3772,0,0,,,,,
3773,0,0,,,,,
3774,0,0,,,,,
3775,23258.35,83730051.39,,,,,
3776,49169.94,177011779.4,,,,,
3777,129578.94,466484173.1,,,,,
3778,236824.95,852569810.6,,,,,
3779,324631.69,1168674073,,,,,
3780,384141.97,1382911093,,,,,
3781,417989.45,1504762002,,,,,
3782,416757.3,1500326263,,,,,
3783,386001.48,1389605332,,,,,
3784,331670.27,1194012977,,,,,
3785,249924.98,899729939.8,,,,,
3786,139968.06,503885009,,,,,
3787,36461.38,131260979.6,,,,,
3788,2823.35,10164076.68,,,,,
3789,150.1,540364.2476,,,,,
3790,0,0,,,,,
3791,0,0,,,,,
3792,0,0,,,,,
3793,0,0,,,,,
3794,0,0,,,,,
3795,0,0,,,,,
3796,0,0,,,,,
3797,0,0,,,,,
3798,0,0,,,,,
3799,24108.66,86791162.06,,,,,
3800,49300.99,177483549.3,,,,,
3801,128148.8,461335685.5,,,,,
3802,237305.83,854300987.6,,,,,
3803,329947.64,1187811493,,,,,
3804,386751.58,1392305686,,,,,
3805,414197.95,1491112603,,,,,
3806,418102.45,1505168827,,,,,
3807,391717.05,1410181363,,,,,
3808,330461.01,1189659641,,,,,
3809,246033.59,885720913.2,,,,,
3810,138391.58,498209678,,,,,
3811,36474.96,131309850.8,,,,,
3812,3133.73,11281422.33,,,,,
3813,184.66,664767.6483,,,,,
3814,0,0,,,,,
3815,0,0,,,,,
3816,0,0,,,,,
3817,0,0,,,,,
3818,0,0,,,,,
3819,0,0,,,,,
3820,0,0,,,,,
3821,0,0,,,,,
3822,0,0,,,,,
3823,22844.81,82241299.71,,,,,
3824,47807.39,172106619.8,,,,,
3825,123004.61,442816581.2,,,,,
3826,228618.6,823026950.8,,,,,
3827,305067.44,1098242783,,,,,
3828,346808.34,1248510037,,,,,
3829,386839.74,1392623053,,,,,
3830,396939.48,1428982145,,,,,
3831,373417.49,1344302953,,,,,
3832,319056.39,1148603021,,,,,
3833,239976.79,863916461.3,,,,,
3834,134847.78,485452025,,,,,
3835,35432.1,127555560.8,,,,,
3836,3050.73,10982614.44,,,,,
3837,180.21,648764.2044,,,,,
3838,0,0,,,,,
3839,0,0,,,,,
3840,0,0,,,,,
3841,0,0,,,,,
3842,0,0,,,,,
3843,0,0,,,,,
3844,0,0,,,,,
3845,0,0,,,,,
3846,0,0,,,,,
3847,21899.07,78836669.21,,,,,
3848,45998.15,165593338.8,,,,,
3849,120475.09,433710324.6,,,,,
3850,221975.89,799113192,,,,,
3851,300914.23,1083291222,,,,,
3852,340965.29,1227475048,,,,,
3853,351691.13,1266088070,,,,,
3854,363777.33,1309598376,,,,,
3855,332040.64,1195346315,,,,,
3856,270022.26,972080121,,,,,
3857,188540.74,678746681.5,,,,,
3858,101156.55,364163594.7,,,,,
3859,28976.51,104315426,,,,,
3860,2714.65,9772753.459,,,,,
3861,144.47,520091.1888,,,,,
3862,0,0,,,,,
3863,0,0,,,,,
3864,0,0,,,,,
3865,0,0,,,,,
3866,0,0,,,,,
3867,0,0,,,,,
3868,0,0,,,,,
3869,0,0,,,,,
3870,0,0,,,,,
3871,21969.15,79088952.4,,,,,
3872,45872.96,165142665.9,,,,,
3873,119219.53,429190321,,,,,
3874,216908.13,780869261,,,,,
3875,299939.13,1079780872,,,,,
3876,357446.88,1286808785,,,,,
3877,383036.99,1378933161,,,,,
3878,386778.22,1392401577,,,,,
3879,358237.15,1289653749,,,,,
3880,303234.45,1091644005,,,,,
3881,231333.26,832799721.3,,,,,
3882,126559.44,455613998,,,,,
3883,32801.9,118086831.8,,,,,
3884,3154.84,11357416.56,,,,,
3885,181.26,652518.2457,,,,,
3886,0,0,,,,,
3887,0,0,,,,,
3888,0,0,,,,,
3889,0,0,,,,,
3890,0,0,,,,,
3891,0,0,,,,,
3892,0,0,,,,,
3893,0,0,,,,,
3894,0,0,,,,,
3895,22241.74,80070259.19,,,,,
3896,45549.47,163978099.9,,,,,
3897,123366.05,444117783.8,,,,,
3898,231793.68,834457237.8,,,,,
3899,316707.64,1140147499,,,,,
3900,374213.96,1347170250,,,,,
3901,401522.42,1445480722,,,,,
3902,402602.26,1449368134,,,,,
3903,379799.84,1367279435,,,,,
3904,325117.46,1170422843,,,,,
3905,243011.85,874842661.6,,,,,
3906,137620.95,495435413.8,,,,,
3907,36527.56,131499217.8,,,,,
3908,3147.31,11330326.78,,,,,
3909,184.68,664843.7258,,,,,
3910,0,0,,,,,
3911,0,0,,,,,
3912,0,0,,,,,
3913,0,0,,,,,
3914,0,0,,,,,
3915,0,0,,,,,
3916,0,0,,,,,
3917,0,0,,,,,
3918,0,0,,,,,
3919,27246.86,98088701.85,,,,,
3920,54894.75,197621098.8,,,,,
3921,127967.74,460683857.7,,,,,
3922,230514.18,829851064.5,,,,,
3923,313262.06,1127743398,,,,,
3924,365979.76,1317527129,,,,,
3925,393589.89,1416923614,,,,,
3926,388548.21,1398773572,,,,,
3927,361079.38,1299885786,,,,,
3928,316867.14,1140721704,,,,,
3929,240464.8,865673279.2,,,,,
3930,136107.81,489988118.6,,,,,
3931,36234.65,130444747.6,,,,,
3932,3115.06,11214207.52,,,,,
3933,182.32,656353.294,,,,,
3934,0,0,,,,,
3935,0,0,,,,,
3936,0,0,,,,,
3937,0,0,,,,,
3938,0,0,,,,,
3939,0,0,,,,,
3940,0,0,,,,,
3941,0,0,,,,,
3942,0,0,,,,,
3943,23806.63,85703855.72,,,,,
3944,46579.68,167686850.1,,,,,
3945,122697.88,441712375.6,,,,,
3946,217958.64,784651101,,,,,
3947,296041.59,1065749718,,,,,
3948,358453.27,1290431786,,,,,
3949,396516.86,1427460699,,,,,
3950,398430.3,1434349087,,,,,
3951,375562.2,1352023925,,,,,
3952,323484.32,1164543569,,,,,
3953,244295.36,879463278.7,,,,,
3954,139372.74,501741876.8,,,,,
3955,37408.32,134669937.4,,,,,
3956,3237.56,11655221.03,,,,,
3957,186.83,672577.7343,,,,,
3958,0,0,,,,,
3959,0,0,,,,,
3960,0,0,,,,,
3961,0,0,,,,,
3962,0,0,,,,,
3963,0,0,,,,,
3964,0,0,,,,,
3965,0,0,,,,,
3966,0,0,,,,,
3967,26171.85,94218677.2,,,,,
3968,49011.03,176439694.6,,,,,
3969,124086.5,446711403.6,,,,,
3970,226637.71,815895744,,,,,
3971,318310.08,1145916290,,,,,
3972,378009.9,1360835655,,,,,
3973,392765.9,1413957249,,,,,
3974,382886.84,1378392611,,,,,
3975,368231.67,1325634022,,,,,
3976,313800.76,1129682719,,,,,
3977,239357.39,861686608.1,,,,,
3978,138362.6,498105372.7,,,,,
3979,37396.33,134626782.5,,,,,
3980,3215.35,11575270.29,,,,,
3981,184.58,664499.016,,,,,
3982,0,0,,,,,
3983,0,0,,,,,
3984,0,0,,,,,
3985,0,0,,,,,
3986,0,0,,,,,
3987,0,0,,,,,
3988,0,0,,,,,
3989,0,0,,,,,
3990,0,0,,,,,
3991,26962.25,97064115.09,,,,,
3992,49059.59,176614532.6,,,,,
3993,124099.17,446757014.8,,,,,
