Hour,Hydrogen_Produced_kg,Hydrogen_Stored_kg,Hydrogen_Used_kg,Electrolysis_Heat_Gain_kWh,FuelCell_Heat_Gain_kWh,Electrolysis Heat Consummed_kW,Energy_Consumption_kWh,Generated_PV_Power_kW,P_net_kW,Electrolysis Energy Consummed_kW,Fuel Cell Generated Energy_kWh,Useful_Energy_After_Storage_kWh,Water_Waste_filtered_kg,Tap_Water_Used_kg,Water_Needed_kg,Water_Produced_in_FuelCell_kg
1080,0.0,0.0,0.22527082237159224,0.0,1.0811918173889044,0.0,74.2093944329534,0.0,-74.2093944329534,0.0,5.405959086944521,5.405959086944521,11.901138257581461,0.0,0.0,2.02743740134433
1081,0.0,0.0,0.0,0.0,0.0,0.0,73.33003333726995,0.0,-73.33003333726995,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1082,0.0,0.0,0.0,0.0,0.0,0.0,71.34507454625104,0.0,-71.34507454625104,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1083,0.0,0.0,0.0,0.0,0.0,0.0,71.2884384853079,0.0,-71.2884384853079,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1084,0.0,0.0,0.0,0.0,0.0,0.0,69.65175882756311,0.0,-69.65175882756311,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1085,0.0,0.0,0.0,0.0,0.0,0.0,73.82156389649865,0.0,-73.82156389649865,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
1086,0.0,0.0,0.0,0.0,0.0,0.0,77.17851301600788,0.0,-77.17851301600788,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
1087,0.0,0.0,0.0,0.0,0.0,0.0,80.99569964927683,0.0,-80.99569964927683,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
1088,0.0,0.0,0.0,0.0,0.0,0.0,84.90290048320837,47.09928138888889,-37.80361909431948,0.0,0.0,47.09928138888889,142.8136590909807,0.0,0.0,0.0
1089,1.464314335769816,1.464314335769816,0.0,24.402798405603985,0.0,1.0201389872529716,84.69412828687562,166.0367896388889,81.34266135201328,81.34266135201328,0.0,84.69412846378665,124.961951704608,13.178829021928344,13.178829021928344,0.0
1090,3.2439104767959006,4.7082248125657165,0.0,54.05976809580368,0.0,2.259924298834477,87.46568456954324,267.66491155555553,180.1992269860123,180.1992269860123,0.0,87.46568352230133,113.06081344702626,29.195194291163105,29.195194291163105,0.0
1091,4.532554948541478,9.240779761107195,0.0,75.53502821744372,0.0,3.1576799474838957,88.31905733074316,340.10248472222224,251.78342739147908,251.78342739147908,0.0,88.31905383480479,90.74617921406045,40.792994536873294,40.792994536873294,0.0
1092,5.0057264327483235,14.246506193855518,0.0,83.42043100175081,0.0,3.4873227481479985,89.06624916083058,367.1343525,278.0681033391694,278.0681033391694,0.0,89.06624726732686,78.84504095647884,45.05153789473491,45.05153789473491,0.0
1093,4.713688616518601,18.96019481037412,0.0,78.55362079428248,0.0,3.2838697361746254,87.9373137412806,349.7827163888889,261.8454026476083,261.8454026476083,0.0,87.93731644453833,69.91918726329251,42.42319754866741,42.42319754866741,0.0
1094,4.047983361910768,23.008178172284886,0.0,67.45964272624295,0.0,2.8200950754645016,87.08048452363461,311.9459602777778,224.86547575414318,224.86547575414318,0.0,87.08048432339919,60.99333357010616,36.43185025719691,36.43185025719691,0.0
1095,2.71300747964461,25.721185651929495,0.0,45.21226964827742,0.0,1.8900618774857447,86.92329117240858,237.63085666666666,150.70756549425806,150.70756549425806,0.0,86.92329328643768,69.91918726329251,24.41706731680149,24.41706731680149,0.0
1096,0.9127595815144983,26.633945233443995,0.0,15.211138425939113,0.0,0.6358891751217671,91.28475485798074,141.98854961111113,50.70379475313038,50.70379475313038,0.0,91.28475499685209,81.82032552087425,8.214836233630486,8.214836233630486,0.0
1097,0.0,24.707623239206665,1.926321994237331,0.0,9.245420937781955,0.0,94.67769396668756,48.45058927777778,-46.227104688909776,0.0,46.22710468890977,94.67769396668754,108.59788660043309,0.0,0.0,17.33689794813598
1098,0.0,21.58231070795354,3.1253125312531256,0.0,15.0,0.0,96.05154699541856,3.4672395972222225,-92.58430739819634,0.0,75.0,78.46723959722222,127.93723626900338,0.0,0.0,28.12781278127813
1099,0.0,18.456998176700413,3.1253125312531256,0.0,15.0,0.0,97.52529452238531,0.026951888497222225,-97.49834263388809,0.0,75.0,75.02695188849722,121.98666714021263,0.0,0.0,28.12781278127813
1100,0.0,15.331685645447287,3.1253125312531256,0.0,15.0,0.0,93.81212101806759,0.0,-93.81212101806759,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
1101,0.0,12.206373114194161,3.1253125312531256,0.0,15.0,0.0,91.35166865070244,0.0,-91.35166865070244,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
1102,0.0,9.081060582941035,3.1253125312531256,0.0,15.0,0.0,85.00668498099397,0.0,-85.00668498099397,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
1103,0.0,5.955748051687909,3.1253125312531256,0.0,15.0,0.0,79.23770732390942,0.0,-79.23770732390942,0.0,75.0,75.0,43.14162618373354,0.0,0.0,28.12781278127813
1104,0.0,2.8434300448317273,3.1123180068561815,0.0,14.93763252026638,0.0,74.6881626013319,0.0,-74.6881626013319,0.0,74.6881626013319,74.6881626013319,11.901138257581461,0.0,0.0,28.010862061705634
1105,0.0,0.0,2.8434300448317273,0.0,13.647099368770771,0.0,72.3196607042319,0.0,-72.3196607042319,0.0,68.23549684385385,68.23549684385385,5.95056912879072,0.0,0.0,25.590870403485546
1106,0.0,0.0,0.0,0.0,0.0,0.0,71.72944273444274,0.0,-71.72944273444274,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1107,0.0,0.0,0.0,0.0,0.0,0.0,71.60664997708375,0.0,-71.60664997708375,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0,0.0,0.0,69.99462928220993,0.0,-69.99462928220993,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1109,0.0,0.0,0.0,0.0,0.0,0.0,74.3258479175848,0.0,-74.3258479175848,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0,0.0,0.0,80.38381651552366,0.0,-80.38381651552366,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0,0.0,0.0,82.58307690160292,0.0,-82.58307690160292,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
1112,0.0,0.0,0.0,0.0,0.0,0.0,81.57057496452734,46.52859897222223,-35.04197599230511,0.0,0.0,46.52859897222223,142.81365909098065,0.0,0.0,0.0
1113,1.5967559944930112,1.5967559944930112,0.0,26.60993864822603,0.0,1.1124066761634643,83.48293125591323,172.18272675,88.69979549408677,88.69979549408677,0.0,83.48293293014814,124.961951704608,14.3708039504371,14.3708039504371,0.0
1114,3.3852121069345436,4.9819681014275545,0.0,56.414559762064165,0.0,2.358364434497732,87.39177412645277,275.4403066666667,188.0485325402139,188.0485325402139,0.0,87.39177640218522,113.06081344702626,30.46690896241089,30.46690896241089,0.0
1115,4.248921358136684,9.230889459564239,0.0,70.80827443334783,0.0,2.9600818795018897,88.32519216661834,324.3527736111111,236.02758144449277,236.02758144449277,0.0,88.32518953885653,90.74617921406045,38.240292223230156,38.240292223230156,0.0
1116,4.318969373848616,13.549858833412856,0.0,71.97562461518719,0.0,3.008881997114536,88.4428210049316,328.3615697222222,239.9187487172906,239.9187487172906,0.0,88.44282120789113,78.84504095647884,38.870724364637546,38.870724364637546,0.0
1117,4.206781215123387,17.75664004853624,0.0,70.10600895003124,0.0,2.9307242465359593,87.37038711100702,321.0570836111111,233.68669650010412,233.68669650010412,0.0,87.37038448260017,69.91918726329251,37.86103093611048,37.86103093611048,0.0
1118,3.6665949216642493,21.42323497020049,0.0,61.103804369534714,0.0,2.5543944620927608,85.87988515710651,289.5592330555556,203.67934789844907,203.67934789844907,0.0,85.87988300779297,60.99333357010616,32.99935429497825,32.99935429497825,0.0
1119,2.5772966052472657,24.000531575447756,0.0,42.95064792644568,0.0,1.795516634988928,86.3215668007366,229.49039322222222,143.16882642148562,143.16882642148562,0.0,86.32156479053577,69.91918726329251,23.19566944722539,23.19566944722539,0.0
1120,0.8522043594136697,24.852735934861425,0.0,14.201985649628805,0.0,0.5937023703915233,91.08568294568174,138.4256351111111,47.33995216542935,47.33995216542935,0.0,91.08568461762465,81.82032552087425,7.669839234723027,7.669839234723027,0.0
1121,0.0,22.6527322090014,2.200003725860026,0.0,10.55896188233971,0.0,95.93858974503189,43.14378033333333,-52.79480941169856,0.0,52.79480941169855,95.93858974503189,108.59788660043309,0.0,0.0,19.800033532740233
1122,0.0,19.527419677748274,3.1253125312531256,0.0,15.0,0.0,95.78057247771224,3.0372449444444447,-92.7433275332678,0.0,75.0,78.03724494444444,127.93723626900338,0.0,0.0,28.12781278127813
1123,0.0,16.402107146495148,3.1253125312531256,0.0,15.0,0.0,96.15361101101067,0.026616258166666667,-96.126994752844,0.0,75.0,75.02661625816667,121.98666714021263,0.0,0.0,28.12781278127813
1124,0.0,13.276794615242022,3.1253125312531256,0.0,15.0,0.0,94.57273482176107,0.0,-94.57273482176107,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
1125,0.0,10.151482083988896,3.1253125312531256,0.0,15.0,0.0,91.34649428508628,0.0,-91.34649428508628,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
1126,0.0,7.0261695527357695,3.1253125312531256,0.0,15.0,0.0,84.76632683762689,0.0,-84.76632683762689,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
1127,0.0,3.900857021482644,3.1253125312531256,0.0,15.0,0.0,79.54456207959633,0.0,-79.54456207959633,0.0,75.0,75.0,43.14162618373354,0.0,0.0,28.12781278127813
1128,0.0,0.7755444902295183,3.1253125312531256,0.0,15.0,0.0,75.64433178572956,0.0,-75.64433178572956,0.0,75.0,75.0,11.901138257581461,0.0,0.0,28.12781278127813
1129,0.0,0.0,0.7755444902295183,0.0,3.722241291746378,0.0,73.71709995936112,0.0,-73.71709995936112,0.0,18.61120645873189,18.61120645873189,5.95056912879072,0.0,0.0,6.979900412065665
1130,0.0,0.0,0.0,0.0,0.0,0.0,72.48834737701146,0.0,-72.48834737701146,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0,0.0,0.0,69.68786063652219,0.0,-69.68786063652219,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1132,0.0,0.0,0.0,0.0,0.0,0.0,72.3146243282641,0.0,-72.3146243282641,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1133,0.0,0.0,0.0,0.0,0.0,0.0,75.658322664746,0.0,-75.658322664746,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
1134,0.0,0.0,0.0,0.0,0.0,0.0,79.2675367933835,0.0,-79.2675367933835,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
1135,0.0,0.0,0.0,0.0,0.0,0.0,82.5004933816161,0.0,-82.5004933816161,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
1136,0.0,0.0,0.0,0.0,0.0,0.0,83.95104448293941,54.27611983333333,-29.674924649606076,0.0,0.0,54.27611983333333,142.81365909098065,0.0,0.0,0.0
1137,1.103093826863587,1.103093826863587,0.0,18.383058624681677,0.0,0.7684886993816322,86.24832272328331,147.52518480555557,61.27686208227226,61.27686208227226,0.0,86.24832072722158,124.961951704608,9.927844441772283,9.927844441772283,0.0
1138,1.9264723640808419,3.029566190944429,0.0,32.10466194740723,0.0,1.3421090803096527,86.17163653642035,193.1871763611111,107.01553982469076,107.01553982469076,0.0,86.17163855217346,113.06081344702626,17.338251276727576,17.338251276727576,0.0
1139,2.709438960872379,5.739005151816809,0.0,45.152800282938195,0.0,1.8875758094077575,87.66587280687267,238.17520708333333,150.50933427646066,150.50933427646066,0.0,87.66587464999294,90.74617921406045,24.38495064785141,24.38495064785141,0.0
1140,4.106634054172929,9.845639205989738,0.0,68.43705651279186,0.0,2.860955057740474,87.58752967958272,315.7110513888889,228.1235217093062,228.1235217093062,0.0,87.58752867601243,78.84504095647884,36.95970648755636,36.95970648755636,0.0
1141,4.573356202629496,14.418995408619233,0.0,76.21498111682054,0.0,3.1861048211652157,85.71654544393152,339.7664825,254.04993705606847,254.04993705606847,0.0,85.71654357463342,69.91918726329251,41.160205823665464,41.160205823665464,0.0
1142,3.822795349999164,18.241790758618396,0.0,63.70688450773606,0.0,2.6632140938327504,85.68719802976867,298.04347972222223,212.35628169245356,212.35628169245356,0.0,85.6871982276856,60.99333357010616,34.405158149992474,34.405158149992474,0.0
1143,2.2797603875330648,20.52155114615146,0.0,37.992206858238525,0.0,1.5882330699813685,86.632476250316,213.27316577777776,126.64068952746176,126.64068952746176,0.0,86.63247875745338,69.91918726329251,20.517843487797585,20.517843487797585,0.0
1144,0.4930737638397439,21.014624909991202,0.0,8.217074274389331,0.0,0.34350805547502156,91.58519919648,118.97544677777778,27.39024758129777,27.39024758129777,0.0,91.5851999382924,81.82032552087425,4.437663874557695,4.437663874557695,0.0
1145,0.0,18.5377851947907,2.476839715200503,0.0,11.887641749899117,0.0,97.08768163838447,37.64947288888889,-59.43820874949558,0.0,59.43820874949558,97.08768163838447,108.59788660043309,0.0,0.0,22.291557436804524
1146,0.0,15.412472663537574,3.1253125312531256,0.0,15.0,0.0,97.95563653377887,2.7462055294444445,-95.20943100433443,0.0,75.0,77.74620552944444,127.93723626900338,0.0,0.0,28.12781278127813
1147,0.0,12.287160132284448,3.1253125312531256,0.0,15.0,0.0,97.15059173798622,0.02679292100277778,-97.12379881698344,0.0,75.0,75.02679292100278,121.98666714021263,0.0,0.0,28.12781278127813
1148,0.0,9.161847601031322,3.1253125312531256,0.0,15.0,0.0,96.30063795460767,0.0,-96.30063795460767,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
1149,0.0,6.036535069778196,3.1253125312531256,0.0,15.0,0.0,92.8547124933066,0.0,-92.8547124933066,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
1150,0.0,2.9112225385250707,3.1253125312531256,0.0,15.0,0.0,86.32585485747539,0.0,-86.32585485747539,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
1151,0.0,0.0,2.9112225385250707,0.0,13.972470798101847,0.0,80.77955865976345,0.0,-80.77955865976345,0.0,69.86235399050923,69.86235399050923,43.14162618373354,0.0,0.0,26.201002846725636
1152,0.0,0.0,0.0,0.0,0.0,0.0,75.98651705991017,0.0,-75.98651705991017,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
1153,0.0,0.0,0.0,0.0,0.0,0.0,74.79011034842577,0.0,-74.79011034842577,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1154,0.0,0.0,0.0,0.0,0.0,0.0,74.1870901618128,0.0,-74.1870901618128,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1155,0.0,0.0,0.0,0.0,0.0,0.0,73.56657904187149,0.0,-73.56657904187149,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1156,0.0,0.0,0.0,0.0,0.0,0.0,74.56761240745773,0.0,-74.56761240745773,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1157,0.0,0.0,0.0,0.0,0.0,0.0,77.89154299886994,0.0,-77.89154299886994,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
1158,0.0,0.0,0.0,0.0,0.0,0.0,81.491279019493,0.0,-81.491279019493,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
1159,0.0,0.0,0.0,0.0,0.0,0.0,83.80893802384065,0.0,-83.80893802384065,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
1160,0.0,0.0,0.0,0.0,0.0,0.0,83.02485008610365,73.47811558333333,-9.54673450277032,0.0,0.0,73.47811558333333,142.81365909098065,0.0,0.0,0.0
1161,1.3288039137957295,1.3288039137957295,0.0,22.14451722340583,0.0,0.9257333932776916,83.73101942198056,157.54607683333333,73.81505741135277,73.81505741135277,0.0,83.73102090565875,124.961951704608,11.959235224161565,11.959235224161565,0.0
1162,2.857725983105365,4.186529896901094,0.0,47.624003508450905,0.0,1.9908824348967373,84.72480363849698,243.471482,158.74667836150303,158.74667836150303,0.0,84.72480233447011,113.06081344702626,25.719533847948284,25.719533847948284,0.0
1163,3.710845968452407,7.897375865353501,0.0,61.84124806425936,0.0,2.585222691355177,85.49899617469102,291.6364897222222,206.13749354753122,206.13749354753122,0.0,85.49899637103273,90.74617921406045,33.39761371607166,33.39761371607166,0.0
1164,3.9666830381078815,11.864058903461382,0.0,66.10477283006784,0.0,2.7634558498818245,84.71058473310715,305.0598275,220.34924276689281,220.34924276689281,0.0,84.71058653889432,78.84504095647884,35.700147342970936,35.700147342970936,0.0
1165,3.7967017730902874,15.66076067655167,0.0,63.27203504854964,0.0,2.6450355685862337,83.88322428261228,294.79000777777776,210.90678349516548,210.90678349516548,0.0,83.88322587249566,69.91918726329251,34.17031595781259,34.17031595781259,0.0
1166,3.0001202769367024,18.660880953488373,0.0,49.997004415150144,0.0,2.0900837929325693,83.6172635050551,250.2739448888889,166.6566813838338,166.6566813838338,0.0,83.61726024955834,60.99333357010616,27.00108249243032,27.00108249243032,0.0
1167,1.863475719748482,20.524356673236856,0.0,31.05482286960845,0.0,1.2982214180914424,83.38167579574959,186.89775202777776,103.51607623202817,103.51607623202817,0.0,83.38167467263496,69.91918726329251,16.771281477736338,16.771281477736338,0.0
1168,0.2777080405733619,20.802064713810218,0.0,4.628004496155076,0.0,0.19346993493277545,89.3095176517053,104.73619930555556,15.426681653850252,15.426681653850252,0.0,89.3095177539906,81.82032552087425,2.4993723651602573,2.4993723651602573,0.0
1169,0.0,17.836225088160194,2.9658396256500237,0.0,14.234606600099802,0.0,98.13746471161011,26.96443171111111,-71.173033000499,0.0,71.173033000499,98.13746471161011,108.59788660043309,0.0,0.0,26.692556630850213
1170,0.0,14.710912556907068,3.1253125312531256,0.0,15.0,0.0,98.03313951611669,1.9759365569444445,-96.05720295917224,0.0,75.0,76.97593655694445,127.93723626900338,0.0,0.0,28.12781278127813
1171,0.0,11.585600025653942,3.1253125312531256,0.0,15.0,0.0,97.15917619506965,0.027193474680555555,-97.13198272038909,0.0,75.0,75.02719347468056,121.98666714021263,0.0,0.0,28.12781278127813
1172,0.0,8.460287494400816,3.1253125312531256,0.0,15.0,0.0,96.18342194258273,0.0,-96.18342194258273,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
1173,0.0,5.33497496314769,3.1253125312531256,0.0,15.0,0.0,91.40712685303129,0.0,-91.40712685303129,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
1174,0.0,2.209662431894565,3.1253125312531256,0.0,15.0,0.0,85.61272777097179,0.0,-85.61272777097179,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
1175,0.0,0.0,2.209662431894565,0.0,10.605319035126602,0.0,80.1219248486592,0.0,-80.1219248486592,0.0,53.026595175633005,53.026595175633005,43.14162618373354,0.0,0.0,19.886961887051083
1176,0.0,0.0,0.0,0.0,0.0,0.0,75.34868335599364,0.0,-75.34868335599364,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
1177,0.0,0.0,0.0,0.0,0.0,0.0,74.06499317589383,0.0,-74.06499317589383,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1178,0.0,0.0,0.0,0.0,0.0,0.0,73.7769602507426,0.0,-73.7769602507426,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1179,0.0,0.0,0.0,0.0,0.0,0.0,73.37362451102003,0.0,-73.37362451102003,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
1180,0.0,0.0,0.0,0.0,0.0,0.0,74.32485044304322,0.0,-74.32485044304322,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
1181,0.0,0.0,0.0,0.0,0.0,0.0,77.56494688904111,0.0,-77.56494688904111,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
1182,0.0,0.0,0.0,0.0,0.0,0.0,81.41599654658462,0.0,-81.41599654658462,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
1183,0.0,0.0,0.0,0.0,0.0,0.0,83.85538374271273,0.0,-83.85538374271273,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
1184,0.23400074528507572,0.23400074528507572,0.0,3.8996224201757865,0.0,0.1630205192152694,83.0931492660807,96.09189066666666,12.998741400585956,12.998741400585956,0.0,83.09314917589799,142.8136590909807,2.1060067075656814,2.1060067075656814,0.0
1185,1.5174064293601977,1.7514071746452733,0.0,25.287578145287693,0.0,1.0571264791209376,84.29374132126323,168.5856684722222,84.29192715095898,84.29192715095898,0.0,84.2937420851439,124.961951704608,13.65665786424178,13.65665786424178,0.0
1186,3.008156337846241,4.759563512491514,0.0,50.1309253702076,0.0,2.0956822486995477,85.11578876597467,252.21887333333333,167.10308456735868,167.10308456735868,0.0,85.11578655753448,113.06081344702626,27.073407040616168,27.073407040616168,0.0
1187,4.344283127159578,9.103846639651092,0.0,72.39747831411437,0.0,3.026517245254506,85.49912728628546,326.824055,241.32492771371454,241.32492771371454,0.0,85.4991235943153,90.74617921406045,39.0985481444362,39.0985481444362,0.0
1188,4.974978944735931,14.078825584387022,0.0,82.90802411402429,0.0,3.4659019981660317,84.70081656436348,361.06089694444444,276.36008038008094,276.36008038008094,0.0,84.70081890312015,78.84504095647884,44.77481050262338,44.77481050262338,0.0
1189,5.020402323425376,19.0992279078124,0.0,83.66500471988388,0.0,3.4975469519863447,82.49406037816482,361.3774094444444,278.8833490662796,278.8833490662796,0.0,82.4940608069,69.91918726329251,45.18362091082838,45.18362091082838,0.0
1190,4.48445338743668,23.58368129524908,0.0,74.73341570163227,0.0,3.1241691932475537,80.58050293900351,329.6918886111111,249.1113856721076,249.1113856721076,0.0,80.58050398843191,60.99333357010616,40.36008048693012,40.36008048693012,0.0
